Unnamed: 0,Transaction_Id,Transaction Date,Customer_Id,Quantity,Price,Payment Method,Transaction Status,Products
50668,T50669,2025-02-30,C285,6,-131.58,Credit Card,Pending,Smartphone
50669,T50670,2025-02-30,C2451,-8,-660.72,Credit Card,Pending,Table
50674,T50675,2025-02-30,C2038,-5,-698.53,PayPal,Completed,Coffee Machine
50680,T50681,2025-02-30,C2889,316,-572.87,Credit Card,Completed,Coffee Machine
50682,T50683,2023-13-01,C928,9,-787.85,Cash,Pending,Coffee Machine
50686,T50687,2025-02-30,C1573,2,-287.39,Credit Card,Completed,Tablet
50691,T50692,27-Dec-22,C1840,-2,307.33,PayPal,Completed,Laptop
50692,T50693,2025-02-30,C3270,733,-199.08,Cash,Completed,Laptop
50696,T50697,2023-13-01,C217,8,-968.91,PayPal ,Completed,Tablet
50699,T50700,3-Sep-20,C206,-2,811.69,Credit Card,Pending,Coffee
50700,T11648,2023-13-01,C1569,221,-925.74,Credit Card,Pending,Smartphone
50701,T50702,28-Jan-24,C577,-1,499.08,Cash,Completed,Smartphone
50704,T50705,2025-02-30,C1014,5,492.87,PayPal,Failed,Tablet
50707,T50708,13-Aug-24,C431,-8,743.72,Credit Card,Failed,Headphones
50710,T50711,2023-13-01,C4110,-7,-829.61,Cash,Completed,Laptop
50712,T50713,2023-13-01,C3287,861,310.94,Credit Card,Failed,Laptop
50717,T50718,2023-13-01,C112,969,301.28,Credit Card,Pending,Coffee
50726,T50727,7-Apr-22,C2241,-10,761.55,PayPal,Failed,Headphones
50727,T50728,8-Aug-21,C1593,425,-616.52,Cash,Failed,Headphones
50728,T50729,2023-13-01,C1335,135,811.46,PayPal,Completed,Tablet
50730,T50731,24-Aug-22,C4080,570,-494.08,PayPal,Completed,Coffee Machine
50731,T50732,29-Dec-21,C1967,-5,-574.15,Credit Card,Completed,Smartphone
50733,T50734,2025-02-30,C2298,-9,-518.71,PayPal,Completed,Tablet
50734,T50735,2023-13-01,C4483,484,-661.14,PayPal,Completed,Tablet
50737,T4366,2023-13-01,C1139,-8,706.88,Credit Card,Completed,Headphones
50738,T50739,2025-02-30,C4480,789,119.83,PayPal,Completed,Tablet
50740,T50741,2023-13-01,C2056,-3,143.91,Credit Card,Completed,Tablet
50741,T50742,2025-02-30,C4561,-7,185.41,Credit Card,Completed,Coffee M
50742,T50743,2023-13-01,C4138,4,958.32,PayPal,Failed,Laptop
50744,T50745,2025-02-30,C737,-8,-377,PayPal,Failed,Smartphone
50745,T50746,2025-02-30,C789,932,388.99,PayPal,Completed,Laptop
50748,T50749,2023-13-01,C2292,-10,659.85,PayPal,Failed,Tablet
50750,T50751,2023-13-01,C2176,4,304.3,Credit Card,Failed,C
50751,T50752,21-Apr-21,C366,5,-397.98,Credit Card,Completed,Tablet
50752,T50753,2023-13-01,C137,3,-967.83,PayPal ,Completed,Headphones
50757,T50758,2023-13-01,C1336,240,-69.76,Credit Card,Failed,Headphones
50758,T50759,2023-13-01,C3022,3,-183.99,PayPal ,Pending,Head
50762,T50763,27-Aug-21,C001,-2,-97.21,PayPal,Completed,Smartphone
50765,T50766,2-Feb-21,C3388,-4,-587.75,Credit Card,Completed,Laptop
50767,T50768,2023-13-01,C1012,-1,224.86,Cash,Completed,Sm
50768,T50769,2025-02-30,C4328,283,-636.72,Cash,Failed,Laptop
50772,T50773,2023-13-01,C1757,357,714.81,PayPal ,Completed,Headphones
50773,T50774,2023-13-01,C3104,7,-620.52,PayPal,Completed,Smartphone
50774,T50775,2023-13-01,C3818,1,-856.8,PayPal ,Completed,S
50775,T50776,2025-02-30,C326,5,-742.89,Credit Card,Completed,Tablet
50779,T50780,2023-13-01,C1538,798,454,Credit Card,Completed,Laptop
50780,T50781,2023-13-01,C1756,262,-933.14,PayPal ,Failed,Smartphone
50782,T50783,2023-13-01,C1386,-6,64.67,Credit Card,Completed,Tablet
50793,T50794,2025-02-30,C3658,3,-60.96,Credit Card,Completed,Headphones
50794,T50795,2023-13-01,C134,925,379.11,PayPal,Failed,Smartphone
50796,T50797,2023-13-01,C3772,5,620.29,Credit Card,Completed,Headphones
50798,T50799,9-Mar-24,C1139,-9,-626.4,Credit Card,Completed,Headphones
50801,T50802,2023-13-01,C4224,357,149.86,PayPal,Completed,Coffee Machine
50802,T50803,22-Jul-22,C4670,529,-859.79,Cash,Pending,Headphones
50803,T50804,25-Nov-20,C194,-5,761.36,PayPal,Completed,Coffee Machine
50804,T50805,2025-02-30,C1039,973,-525.95,Credit Card,Failed,Laptop
50805,T50806,27-Feb-20,C1232,-9,-561.43,Credit Card,Failed,Tablet
50806,T50807,13-Dec-23,C2645,10,451.61,PayPal,Completed,Coffee Machine
50810,T50811,2025-02-30,C2313,2,-859.12,PayPal ,Pending,Laptop
50814,T50815,3-Sep-24,C4837,4,-211.27,Cash,Failed,Smartphone
50815,T50816,2025-02-30,C1730,763,685.06,Credit Card,Completed,Coffee Machine
50819,T50820,2025-02-30,C3157,-4,-600.88,Credit Card,Completed,Headphones
50821,T50822,2025-02-30,C2049,675,54.64,Credit Card,Completed,Coffee Machine
50826,T50827,2025-02-30,C1526,-1,634.09,Credit Card,Completed,Coffee Machine
50827,T50828,2-Jul-24,C588,10,231.46,PayPal ,Completed,Smartphone
50828,T50829,8-Jan-23,C1144,438,631.14,Credit Card,Failed,Smartphone
50831,T50832,2025-02-30,C4350,961,897.45,PayPal ,Completed,Headphones
50832,T50833,14-May-21,C3872,840,-597.59,Cash,Pending,Smartphone
50833,T50834,20-Oct-20,C2963,9,450.29,Credit Card,Pending,Laptop
50836,T50837,2025-02-30,C3264,501,-681.64,Credit Card,Completed,Smartphone
50838,T50839,2025-02-30,C202,171,60.72,Credit Card,Completed,Tablet
50839,T50840,2023-13-01,C4559,502,-580.79,Credit Card,Pending,Laptop
50845,T50846,2025-02-30,C1020,224,573.44,PayPal,Pending,Coffee Machine
50850,T50851,19-Apr-23,C3772,1,-504.61,PayPal,Completed,Laptop
50852,T50853,30-Aug-20,C3373,9,504.92,Credit Card,Failed,Smartphone
50854,T50855,2025-02-30,C2230,663,-149.07,Cash,Completed,T
50855,T50856,6-Mar-24,C2854,3,959.55,PayPal ,Completed,Coffee Machine
50856,T50857,2025-02-30,C2743,5,-677.19,Cash,Failed,Coffee Machine
50862,T50863,21-Jan-25,C791,-4,-457.81,Cash,Completed,Smartphone
50865,T50866,8-Nov-24,C1538,7,-827.71,Credit Card,Failed,Laptop
50866,T50867,2023-13-01,C745,-7,-227.58,PayPal ,Completed,Smartphone
50870,T50871,20-Mar-22,C2199,6,-746.9,Credit Card,Failed,Headphones
50872,T50873,2023-13-01,C3096,643,-471.68,PayPal ,Completed,Headphones
50873,T50874,2025-02-30,C1942,249,-208.77,PayPal,Completed,Headphones
50874,T50875,12-Jan-21,C3240,954,291.6,Credit Card,Completed,Laptop
50876,T50877,2025-02-30,C1021,825,-59.16,PayPal,Completed,Headphones
50877,T50878,17-Nov-20,C1838,1,487.04,Credit Card,Completed,Coffee Machine
50878,T50879,2025-02-30,C3990,912,689.38,Credit Card,Pending,Smartphone
50880,T50881,14-May-23,C2869,3,-731.96,Credit Card,Completed,Tablet
50882,T50883,11-Jul-24,C2748,-5,-53.81,Credit Card,Completed,Tablet
50884,T50885,23-Jun-23,C2121,9,-945.91,Credit Card,Failed,Coffee Machine
50885,T50886,2025-02-30,C1065,261,956.43,PayPal,Pending,Headphones
50887,T50888,8-Sep-23,C1126,2,572.76,PayPal,Completed,Tablet
50888,T50889,2023-13-01,C3751,383,-914.96,PayPal,Failed,Smartphone
50889,T50890,2023-13-01,C3966,960,525.29,Credit Card,Completed,Coffee Machine
50890,T50891,2023-13-01,C3891,262,609.92,Credit Card,Completed,Tablet
50891,T50892,2025-02-30,C155,959,-766.52,Credit Card,Completed,Headphones
50893,T50894,22-Nov-20,C4081,7,336.25,Credit Card,Failed,Coffee Machine
50896,T50897,2023-13-01,C744,-1,-367.7,PayPal,Pending,Headphones
50898,T29913,2023-13-01,C2939,230,460.11,PayPal,Failed,Tab
50899,T50900,2023-13-01,C3806,307,399.29,Cash,Completed,Laptop
50905,T50906,2023-13-01,C2334,469,-495.35,Credit Card,Failed,Coffee Machine
50907,T50908,25-Apr-23,C4834,-5,-643.63,PayPal,Completed,Headphones
50908,T50909,22-Jul-22,C4613,-4,-609.06,PayPal,Completed,Laptop
50910,T50911,27-Jun-20,C061,-3,-464.25,Credit Card,Completed,Tablet
50913,T50914,17-Apr-24,C3484,10,337.61,Credit Card,Completed,Smartphone
50914,T50915,20-Feb-20,C4685,-9,168.51,Credit Card,Pending,Tablet
50916,T50917,2023-13-01,C744,-1,350.95,Credit Card,Completed,Laptop
50920,T50921,10-Oct-24,C2589,-4,-242.94,Credit Card,Completed,Coffee Machine
50922,T50923,2023-13-01,C4442,-1,268.9,Credit Card,Completed,Coffee Machine
50923,T50924,2023-13-01,C489,362,699.13,PayPal,Completed,Laptop
50924,T50925,2025-02-30,C2140,-8,128.88,Credit Card,Completed,Laptop
50930,T32785,2025-02-30,C1836,189,-683.98,Cash,Pending,Coffee Machine
50931,T50932,2023-13-01,C1312,737,297.32,Credit Card,Completed,Laptop
50932,T50933,16-Jul-24,C1333,-7,-434.71,Credit Card,Completed,Tablet
50934,T50935,2023-13-01,C4905,980,-374.69,Credit Card,Completed,Smartphone
50938,T50939,2025-02-30,C1434,6,-658.64,Credit Card,Completed,Laptop
50941,T50942,2025-02-30,C1779,-1,810.05,PayPal ,Pending,Headphones
50943,T50944,2025-02-30,C3270,4,-494.55,Cash,Completed,Laptop
50948,T50949,2025-02-30,C1408,240,529.38,PayPal,Completed,Tablet
50953,T50954,2025-02-30,C3246,5,759.01,Credit Card,Completed,Headphones
50958,T50959,2023-13-01,C1955,-2,626.16,PayPal,Pending,Laptop
50959,T50960,2025-02-30,C3566,-7,130.88,Credit Card,Completed,Tablet
50960,T50961,2025-02-30,C1928,7,-458.15,Credit Card,Completed,Laptop
50964,T50965,2023-13-01,C2348,-4,187.5,Credit Card,Completed,Smartphone
50965,T50966,10-Jul-22,C2495,547,541.83,PayPal ,Failed,Smartphone
50967,T50968,2023-13-01,C3493,640,-827.95,Cash,Completed,Headphones
50970,T50971,26-Dec-23,C3409,436,-307.01,PayPal,Failed,Tablet
50972,T50973,2023-13-01,C040,8,536.06,PayPal,Completed,Laptop
50973,T50974,2023-13-01,C1872,-2,-800.02,Credit Card,Completed,Coffee Machine
50974,T50975,2023-13-01,C776,9,-863.66,Credit Card,Completed,Coffee M
50976,T50977,2023-13-01,C410,219,822.37,PayPal,Completed,Laptop
50987,T50988,2023-13-01,C1451,-1,-466.45,Cash,Completed,He
50988,T50989,22-Oct-20,C588,6,-212.54,PayPal ,Completed,Laptop
50989,T50990,2025-02-30,C1223,957,52.59,PayPal,Completed,Tablet
50990,T50991,4-Mar-20,C2230,2,133.05,Cash,Failed,Tablet
50992,T50993,2025-02-30,C1313,10,881.71,PayPal,Pending,Laptop
50997,T50998,2023-13-01,C1201,8,660.37,Credit Card,Failed,Laptop
50999,T51000,4-Nov-23,C3545,-9,377.09,PayPal ,Failed,Smartphone
51000,T51001,2023-13-01,C4975,5,-901.09,Credit Card,Completed,Tablet
51001,T51002,27-Dec-21,C1470,5,-139.07,Cash,Completed,Headphones
51002,T51003,2023-13-01,C4673,-8,753.35,Credit Card,Completed,Headphones
51004,T51005,31-Dec-20,C1787,9,-142.18,Credit Card,Completed,Coffee Machine
51005,T51006,13-Nov-21,C195,7,-109.58,Credit Card,Completed,Tablet
51009,T51010,1-Feb-21,C826,4,-248.43,PayPal ,Pending,Head
51011,T51012,11-Mar-20,C2704,9,123.05,PayPal ,Completed,Tablet
51015,T51016,2025-02-30,C2039,-1,-181.72,PayPal,Completed,Tablet
51019,T51020,2023-13-01,C1503,504,131.41,PayPal,Failed,Smartphone
51020,T51021,12-Dec-22,C984,-1,250.51,PayPal ,Completed,Smartphone
51021,T51022,2023-13-01,C2653,108,422.03,PayPal,Failed,Tablet
51022,T51023,13-Jan-23,C2769,487,220.87,PayPal ,Completed,Smartphone
51025,T51026,4-Jan-22,C4430,6,139.01,PayPal,Completed,Coffee Machine
51026,T51027,6-Nov-24,C2099,8,727.7,Cash,Pending,Headphones
51027,T51028,2025-02-30,C1491,128,81.81,Cash,Pending,Coffee Machine
51030,T51031,2025-02-30,C4244,-5,-369.23,Credit Card,Failed,Tablet
51031,T51032,2023-13-01,C3342,-6,450.73,Credit Card,Failed,Coffee Machine
51032,T51033,2025-02-30,C2160,4,620.92,PayPal,Completed,Smartphone
51036,T51037,18-Oct-24,C4243,8,847.23,PayPal,Failed,Tablet
51038,T51039,2025-02-30,C4344,9,-234.19,Credit Card,Completed,Laptop
51041,T51042,2023-13-01,C2083,-3,-847.08,Credit Card,Completed,Coffee Machine
51042,T51043,31-May-21,C2868,2,974.63,PayPal,Completed,Coffee Machine
51043,T51044,2023-13-01,C4042,605,120.41,Credit Card,Completed,Coffee Machine
51044,T51045,2023-13-01,C4527,-7,125.61,Cash,Completed,Coffee Machine
51046,T51047,2025-02-30,C122,8,453.89,PayPal,Failed,Headphones
51047,T51048,2023-13-01,C2854,401,-139.61,PayPal ,Pending,Smartphone
51050,T51051,2023-13-01,C754,426,375,PayPal,Completed,Smartphone
51056,T51057,25-Jun-20,C1124,123,-236.02,PayPal,Completed,Tablet
51062,T51063,2025-02-30,C630,-6,-543.9,PayPal,Completed,Tablet
51068,T51069,20-Jan-22,C1966,4,465.2,PayPal ,Completed,Headphones
51070,T51071,2025-02-30,C1273,553,472.89,Cash,Completed,Coffee Machine
51071,T51072,16-Aug-24,C1060,-9,541.59,PayPal ,Failed,Coffee Machine
51075,T51076,2025-02-30,C2646,1,52.48,Credit Card,Pending,Ta
51076,T51077,2023-13-01,C2685,332,328.48,PayPal,Completed,Tablet
51077,T51078,2023-13-01,C1926,497,-602.08,Credit Card,Completed,Laptop
51079,T51080,2023-13-01,C4925,-8,455.11,Credit Card,Pending,Smartphone
51081,T51082,2025-02-30,C3311,234,-937.23,Credit Card,Completed,Tablet
51084,T51085,15-Dec-20,C1266,10,-905.72,PayPal,Completed,Coffee Machine
51087,T51088,2025-02-30,C3640,-1,722.21,PayPal,Completed,Tablet
51089,T51090,3-Dec-23,C1949,846,-144.11,Cash,Completed,Smartphone
51093,T51094,26-Dec-21,C1804,8,470.83,PayPal,Completed,Smartphone
51094,T51095,2023-13-01,C1077,-7,-576.64,Credit Card,Failed,Coffee Machine
51099,T51100,2025-02-30,C152,10,-966.3,Credit Card,Failed,Headphones
51102,T51103,10-Sep-22,C4546,4,106.75,Credit Card,Pending,Coffee 
51103,T71117,2025-02-30,C3701,-2,-569.25,Credit Card,Failed,Coffee Machine
51110,T51111,2025-02-30,C1265,9,-449.76,Credit Card,Pending,Tablet
51111,T51112,2025-02-30,C2126,4,207.17,PayPal,Failed,Coffee Machine
51112,T51113,28-Jan-21,C704,3,-620.18,PayPal ,Completed,Coffee Machine
51115,T51116,2023-13-01,C4056,513,533.22,PayPal ,Completed,Headphones
51117,T51118,2025-02-30,C4263,9,172.84,Credit Card,Completed,Tablet
51119,T51120,29-Sep-20,C740,10,322.59,Credit Card,Completed,Headphones
51121,T51122,2023-13-01,C2835,-3,592.01,PayPal,Completed,Coffee Machine
51122,T51123,13-Nov-21,C335,-6,885.89,PayPal ,Failed,Smartphone
51123,T51124,2025-02-30,C561,-4,828.91,Cash,Completed,Tablet
51124,T51125,2023-13-01,C4139,596,139.71,Cash,Pending,Coffee Machine
51125,T51126,2023-13-01,C3551,590,-547.33,PayPal ,Completed,Headphones
51126,T51127,2023-13-01,C325,924,974,PayPal,Failed,Tablet
51129,T51130,2023-13-01,C407,1000,-467.58,PayPal,Pending,Headphones
51132,T51133,2025-02-30,C3957,4,588.74,PayPal,Completed,Coffee Machine
51135,T51136,2023-13-01,C3240,520,615.55,PayPal,Completed,Smartphone
51136,T51137,2025-02-30,C3623,618,-830.31,Credit Card,Failed,Tablet
51138,T51139,2023-13-01,C2621,678,475.29,Credit Card,Failed,Smartphone
51139,T51140,2023-13-01,C1359,2,-931.38,Credit Card,Completed,Laptop
51140,T51141,2023-13-01,C4665,108,-772.33,PayPal ,Failed,Smartphone
51143,T51144,2023-13-01,C2972,-3,648.2,Credit Card,Pending,He
51147,T51148,10-Dec-20,C3153,8,-740.64,Credit Card,Completed,Coffee Machine
51149,T51150,2023-13-01,C3697,3,-711.24,Cash,Completed,Tablet
51150,T51151,2023-13-01,C1750,683,-288.18,PayPal,Pending,Coffee Machine
51151,T51152,8-Nov-22,C506,-10,319.24,Credit Card,Completed,Coffee Machine
51153,T51154,2023-13-01,C3041,-1,460.32,PayPal,Pending,Headphones
51155,T51156,2023-13-01,C4703,749,572.73,PayPal,Failed,Tablet
51156,T51157,2025-02-30,C2760,-5,-382.48,Credit Card,Pending,Coffee Machine
51158,T51159,11-Jun-24,C3075,4,575.22,PayPal,Completed,Smartphone
51159,T51160,25-Mar-21,C1986,-9,86.13,Credit Card,Completed,Laptop
51160,T51161,2023-13-01,C119,10,861.06,PayPal,Completed,Smartphone
51161,T51162,19-Aug-20,C4829,549,-896.23,Credit Card,Completed,Smartphone
51163,T51164,7-Oct-24,C4504,6,-741.29,Credit Card,Failed,Smartphone
51164,T51165,1-Mar-24,C2720,227,112.67,PayPal,Failed,Laptop
51165,T51166,18-Jul-21,C2239,867,-112.48,PayPal,Completed,Laptop
51166,T51167,3-Aug-20,C2282,3,665.84,Credit Card,Completed,Smartphone
51167,T51168,2023-13-01,C1317,259,370.73,Cash,Failed,Coffee Machine
51168,T51169,2025-02-30,C4363,387,431.83,PayPal ,Completed,Smartphone
51169,T51170,2023-13-01,C2570,262,-109.93,Credit Card,Failed,Headphones
51171,T51172,2023-13-01,C1873,498,875.47,PayPal ,Failed,Headphones
51172,T51173,2025-02-30,C4399,4,-374.57,Credit Card,Failed,Coffee Machine
51173,T51174,9-Aug-22,C4086,-9,-280.93,Cash,Completed,Smartphonephonet
51174,T51175,29-Aug-24,C3766,480,839.59,PayPal,Completed,Tablet
51175,T51176,2023-13-01,C011,706,56.49,Credit Card,Completed,Headphones
51177,T51178,2023-13-01,C3338,-10,434.89,PayPal,Pending,Headphones
51178,T51179,2025-02-30,C485,537,787.03,Credit Card,Completed,Coffee Machine
51179,T51180,2023-13-01,C3536,5,917.68,Credit Card,Pending,Laptop
51181,T51182,2023-13-01,C226,668,592.63,Credit Card,Failed,Smartphone
51184,T51185,9-May-21,C1535,1,-342.63,PayPal,Pending,Headshot
51185,T51186,2023-13-01,C1163,-1,348.39,Credit Card,Completed,Tablet
51186,T51187,30-Dec-24,C1244,-9,107.07,PayPal ,Failed,Tablet
51188,T51189,2023-13-01,C2627,-5,-987.18,Credit Card,Pending,Tablet
51190,T51191,2025-02-30,C222,340,267.11,PayPal,Completed,Laptop
51194,T51195,2025-02-30,C884,-5,427.11,PayPal ,Failed,Headphones
51196,T51197,20-Mar-22,C4043,10,-318.21,Cash,Completed,Coffee Machine
51197,T51198,2025-02-30,C3973,-4,-873.74,Credit Card,Failed,Tablet
51198,T51199,26-Jan-24,C021,-8,284.04,PayPal,Completed,Smartphone
51200,T51201,2023-13-01,C2466,940,-847.55,Credit Card,Completed,Tablet
51202,T51203,2025-02-30,C3461,3,-144.05,PayPal ,Completed,Coffee Machine
51203,T51204,25-Jul-22,C312,-6,395.03,PayPal ,Failed,Laptop
51207,T51208,2025-02-30,C1150,10,886.32,PayPal,Completed,Headphones
51211,T51212,2023-13-01,C2645,237,-156.04,PayPal,Pending,Headphones
51215,T51216,2023-13-01,C1841,-4,95.18,Credit Card,Failed,Coffee Machine
51216,T51217,2023-13-01,C2330,6,-134.45,PayPal,Completed,Headphones
51218,T51219,2025-02-30,C2476,-5,-121.78,Credit Card,Pending,Laptop
51224,T51225,11-Aug-20,C175,-5,956.21,Cash,Completed,Ta
51225,T51226,2023-13-01,C1425,-4,-879.27,PayPal ,Completed,Headphones
51228,T51229,18-Apr-21,C4350,6,-939.45,Credit Card,Completed,Smartphone
51229,T51230,2025-02-30,C3784,-3,-135.56,Credit Card,Completed,Tablet
51231,T51232,2023-13-01,C3617,974,128.98,PayPal,Completed,Of
51232,T51233,2025-02-30,C3997,8,-725.12,PayPal ,Completed,Coffee Machine
51233,T51234,22-Jan-25,C2718,10,805.51,PayPal,Completed,Smartphone
51234,T51235,2023-13-01,C2544,-2,177.68,PayPal,Completed,Laptop
51236,T51237,2023-13-01,C4693,3,-972.79,PayPal,Completed,Coffee Machine
51237,T51238,16-Jun-22,C2739,-4,-467.26,Credit Card,Pending,Headphones
51238,T51239,7-Dec-20,C2197,-3,831.07,PayPal,Completed,Headphones
51242,T51243,1-May-23,C2143,-9,706.19,Credit Card,Pending,Smartphone
51243,T51244,31-Dec-24,C026,-8,78.29,Credit Card,Failed,Headphones
51246,T51247,2025-02-30,C3245,301,545.52,Credit Card,Pending,Smartphone
51247,T51248,2025-02-30,C3515,879,-374.82,PayPal,Completed,Coffee Machine
51250,T51251,30-May-22,C4438,218,328.09,Credit Card,Completed,Coffee Machine
51251,T51252,2023-13-01,C3184,-3,267.08,PayPal,Completed,Smartphone
51252,T51253,2025-02-30,C4366,-7,-692.82,PayPal ,Pending,Headphones
51254,T51255,2023-13-01,C1528,4,-598.29,Credit Card,Completed,Headphones
51256,T51257,12-Feb-24,C3805,-10,294.95,PayPal,Completed,Coffee Machine
51259,T51260,17-Dec-20,C4125,207,-749.84,Credit Card,Pending,Smartphone
51261,T51262,2023-13-01,C510,-8,-135.32,PayPal ,Completed,Laptop
51264,T51265,30-Aug-23,C1839,-9,519.17,PayPal ,Pending,Headphones
51272,T51273,2025-02-30,C3376,6,-55.05,Credit Card,Completed,Coffee Machine
51273,T51274,26-Jun-23,C1438,758,-629.66,Credit Card,Completed,Coffee Machine
51275,T51276,17-Mar-21,C2925,6,758.5,Credit Card,Pending,Headphones
51277,T51278,1-Jul-24,C2215,3,777.77,PayPal,Failed,Headphones
51278,T51279,2025-02-30,C1545,437,51.98,PayPal,Completed,Tablet
51280,T51281,2025-02-30,C3973,-3,579.82,Credit Card,Completed,Tablet
51282,T51283,22-Jan-25,C2065,4,-392,Credit Card,Completed,Headphones
51284,T51285,2023-13-01,C4606,837,-313.78,Credit Card,Completed,Laptop
51285,T51286,2023-13-01,C4834,152,361.06,Credit Card,Completed,Laptop
51290,T51291,12-Jun-24,C4662,-1,-727.24,PayPal,Completed,Headphones
51291,T51292,1-Oct-20,C3125,5,-253.15,PayPal ,Failed,Headphones
51292,T51293,9-Feb-22,C3651,697,313.09,PayPal,Completed,H
51293,T51294,2025-02-30,C3976,6,-987.28,Cash,Completed,Coffee Machine
51294,T51295,2023-13-01,C2546,7,-679.72,PayPal,Pending,Smartphone
51295,T51296,2023-13-01,C3146,338,-322.88,PayPal,Completed,Tablet
51296,T51297,13-May-24,C4577,-5,544.79,PayPal,Completed,L
51300,T51301,2025-02-30,C1101,-4,-395.7,Credit Card,Completed,Headphones
51301,T51302,2023-13-01,C933,510,-634.16,Credit Card,Completed,Smartphone
51306,T51307,12-Dec-22,C4218,4,-809.16,PayPal,Completed,Laptop
51307,T51308,18-Mar-22,C4488,7,-376.38,Credit Card,Completed,Smartphone
51312,T51313,8-Aug-22,C4327,-1,718.74,Credit Card,Completed,Laptop
51313,T51314,2025-02-30,C3158,5,-368.87,PayPal,Completed,Coffee Machine
51314,T51315,2023-13-01,C1044,932,-860.89,Credit Card,Pending,Laptop
51319,T51320,2023-13-01,C014,470,777.78,PayPal,Failed,Smartphone
51320,T51321,3-Jul-24,C1262,327,-312.39,Credit Card,Pending,Headphones
51323,T51324,2023-13-01,C4323,-1,-647,PayPal,Completed,Coffee Machine
51324,T51325,23-Nov-22,C1867,10,-119.95,Credit Card,Pending,Smartphone
51327,T51328,2023-13-01,C997,6,187.68,Credit Card,Pending,Tablet
51328,T51329,2023-13-01,C040,-6,629.3,PayPal,Completed,Smartphone
51329,T51330,28-Jul-24,C4301,9,409.48,PayPal ,Failed,Headphones
51330,T51331,2023-13-01,C1383,-7,929.52,Credit Card,Pending,Smartphone
51332,T51333,2025-02-30,C553,-2,-553.82,Cash,Pending,Smartphone
51334,T51335,24-Dec-22,C986,4,191.17,PayPal,Completed,Tablet
51338,T51339,2023-13-01,C900,862,297.97,Cash,Completed,Laptop
51339,T51340,2025-02-30,C439,910,946.23,PayPal,Failed,Headphones
51340,T51341,2023-13-01,C3326,556,286.43,PayPal ,Failed,Headphones
51343,T51344,2025-02-30,C3629,927,297.2,Credit Card,Completed,Tablet
